CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,TotalSpend,GroupId,GroupMemberId,Deck,RoomNum,RoomSide,GroupSize,HomePlanet_0.0,HomePlanet_1.0,HomePlanet_2.0,Destination_0.0,Destination_1.0,Destination_2.0
0.0,28.0,0.0,0.0,180.0,0.0,778.0,4973.0,0,5931.0,7782,2,2.0,291.0,1.0,2,False,True,False,True,False,False
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7783,1,5.0,1487.0,1.0,1,False,False,True,True,False,False
1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7784,1,5.0,1615.0,0.0,1,False,False,True,True,False,False
0.0,13.0,0.0,406.0,0.0,52.0,0.0,387.0,0,845.0,7785,1,6.0,1261.0,1.0,1,True,False,False,True,False,False
0.0,38.0,0.0,0.0,0.0,0.0,45.0,3372.0,0,3417.0,7786,1,5.0,1616.0,0.0,1,True,False,False,True,False,False
0.0,39.0,0.0,258.0,1541.0,0.0,831.0706214689266,621.0,0,3251.0706214689267,7787,1,1.0,301.0,1.0,2,False,True,False,False,False,True
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7787,2,1.0,301.0,1.0,2,False,True,False,True,False,False
0.0,43.0,0.0,0.0,0.0,110.0,538.0,0.0,0,648.0,7788,1,5.0,1488.0,1.0,1,True,False,False,False,True,False
0.0,32.0,0.0,651.6323679727427,368.0,0.0,304.0,741.0,0,2064.632367972743,7789,1,5.0,1489.0,1.0,1,True,False,False,True,False,False
1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7790,1,5.0,1490.0,1.0,3,False,False,True,True,False,False
0.0,45.0,0.0,810.0,0.0,132.0,198.0,0.0,0,1140.0,7790,2,5.0,1490.0,1.0,3,False,False,True,False,False,True
1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7790,3,5.0,1490.0,1.0,3,False,False,True,True,False,False
0.0,64.0,0.0,19.0,261.0,208.0,0.0,214.0,0,702.0,7791,1,5.0,1491.0,1.0,1,True,False,False,False,False,True
0.0,18.0,0.0,0.0,0.0,0.0,0.0,2141.0,0,2141.0,7793,1,5.0,1617.0,0.0,1,False,False,True,True,False,False
0.0,44.0,0.0,358.0,303.0,0.0,0.0,131.0,0,792.0,7797,1,4.0,506.0,0.0,1,True,False,False,True,False,False
1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7800,1,6.0,1251.0,0.0,1,True,False,False,True,False,False
0.0,33.0,0.0,166.0,634.0,419.0,201.0,1178.0,0,2598.0,7802,1,5.0,1620.0,0.0,1,False,False,True,True,False,False
0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7803,1,6.0,1253.0,0.0,2,True,False,False,False,False,True
1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7803,2,6.0,1253.0,0.0,2,True,False,False,False,False,True
0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7805,1,6.0,1254.0,0.0,1,True,False,False,True,False,False
0.0,24.0,0.0,0.0,688.0,0.0,0.0,1.0,0,689.0,7806,1,5.0,1621.0,0.0,1,True,False,False,False,False,True
0.0,26.0,0.0,0.0,79.0,53.0,831.0706214689266,0.0,0,963.0706214689266,7808,1,6.0,1256.0,0.0,1,True,False,False,True,False,False
1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7809,1,5.0,1493.0,1.0,2,False,False,True,True,False,False
1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7809,2,5.0,1493.0,1.0,2,False,False,True,True,False,False
0.0,22.0,0.0,769.0,0.0,0.0,1.0,729.0,0,1499.0,7810,1,5.0,1494.0,1.0,1,True,False,False,True,False,False
0.0,26.0,0.0,1333.0,0.0,50.0,0.0,0.0,0,1383.0,7812,1,5.0,1495.0,1.0,1,False,False,True,True,False,False
0.0,27.0,0.0,0.0,55.0,0.0,740.0,85.0,0,880.0,7813,1,5.0,1622.0,0.0,1,True,False,False,True,False,False
0.0,27.0,0.0,0.0,605.0,0.0,0.0,0.0,1,605.0,7815,1,5.0,1496.0,1.0,1,True,False,False,False,True,False
0.0,37.0,0.0,0.0,925.0,0.0,0.0,0.0,1,925.0,7816,1,5.0,1497.0,1.0,1,True,False,False,False,True,False
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7818,1,6.0,1257.0,0.0,1,True,False,False,True,False,False
0.0,24.0,0.0,0.0,0.0,809.0,0.0,0.0,1,809.0,7820,1,6.0,1258.0,0.0,1,True,False,False,False,False,True
0.0,23.0,0.0,535.0,3.0,17.0,0.0,214.0,0,769.0,7821,1,6.0,1264.0,1.0,1,False,False,True,True,False,False
0.0,18.0,0.0,0.0,76.0,0.0,993.0,6.0,0,1075.0,7824,1,5.0,1624.0,0.0,1,True,False,False,False,True,False
1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7828,1,6.0,1266.0,1.0,1,True,False,False,True,False,False
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7829,1,6.0,1267.0,1.0,1,True,False,False,True,False,False
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7830,1,6.0,1268.0,1.0,4,True,False,False,False,True,False
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7830,2,6.0,1268.0,1.0,4,True,False,False,False,True,False
0.0,46.0,0.0,0.0,1276.436476751801,0.0,17.0,655.0,0,1948.436476751801,7830,3,6.0,1268.0,1.0,4,True,False,False,True,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7830,4,6.0,1268.0,1.0,4,False,False,True,True,False,False
0.0,16.0,0.0,1095.0,0.0,54.0,0.0,0.0,0,1149.0,7831,1,5.0,1626.0,0.0,1,False,False,True,True,False,False
0.0,19.0,0.0,1823.0,36.0,81.0,0.0,0.0,0,1940.0,7832,1,3.0,228.0,1.0,1,False,False,True,True,False,False
0.0,34.0,0.0,0.0,3424.0,6.0,2445.0,1128.0,0,7003.0,7833,1,1.0,305.0,1.0,2,False,True,False,False,False,True
0.0,34.0,0.0,11.0,3299.0,0.0,1013.0,15.0,1,4338.0,7833,2,1.0,305.0,1.0,2,False,True,False,True,False,False
0.0,24.0,0.0,482.0,967.0,349.0,19.0,0.0,0,1817.0,7834,1,6.0,1269.0,1.0,1,True,False,False,True,False,False
1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7835,1,6.0,1270.0,1.0,1,True,False,False,False,True,False
1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7837,1,1.0,306.0,1.0,2,False,True,False,False,False,True
1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7837,2,1.0,306.0,1.0,2,False,True,False,True,False,False
0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7839,1,6.0,1259.0,0.0,1,True,False,False,True,False,False
0.0,18.0,0.0,328.0,0.0,0.0,24.0,309.0,0,661.0,7840,1,5.0,1500.0,1.0,1,True,False,False,False,True,False
0.0,43.0,0.0,6.0,25.0,0.0,5250.0,0.0,0,5281.0,7841,1,6.0,1260.0,0.0,2,True,False,False,False,True,False
0.0,48.0,0.0,0.0,0.0,501.0,242.0,0.0,0,743.0,7841,2,5.0,1627.0,0.0,2,True,False,False,False,True,False
0.0,46.0,0.0,52.0,0.0,1185.0,61.0,0.0,1,1298.0,7842,1,4.0,513.0,1.0,1,False,False,True,True,False,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7843,1,0.0,0.0,0.0,1,False,False,True,True,False,False
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7845,1,1.0,307.0,1.0,1,False,True,False,False,False,True
0.0,34.0,0.0,0.0,9.0,617.0,0.0,281.0,0,907.0,7847,1,6.0,1261.0,0.0,1,True,False,False,True,False,False
0.0,29.0,0.0,1052.0,0.0,635.0,0.0,0.0,0,1687.0,7848,1,5.0,1501.0,1.0,2,False,False,True,True,False,False
1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7848,2,5.0,1501.0,1.0,2,False,False,True,True,False,False
0.0,22.0,0.0,558.0,63.0,0.0,0.0,0.0,0,621.0,7849,1,6.0,1271.0,1.0,1,True,False,False,True,False,False
1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7850,1,4.0,514.0,1.0,1,False,False,True,True,False,False
1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7851,1,5.0,1629.0,0.0,1,False,False,True,True,False,False
0.0,15.0,0.0,0.0,6.0,0.0,981.0,0.0,0,987.0,7852,1,4.0,508.0,0.0,1,True,False,False,True,False,False
0.0,42.0,0.0,1227.0,773.0,14.0,0.0,0.0,0,2014.0,7853,1,5.0,1502.0,1.0,3,False,False,True,True,False,False
0.0,31.0,0.0,166.0,0.0,297.0,835.0,0.0,0,1298.0,7853,2,4.0,515.0,1.0,3,False,False,True,True,False,False
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7853,3,5.0,1502.0,1.0,3,False,False,True,True,False,False
0.0,34.0,0.0,0.0,0.0,0.0,156.0,620.0,0,776.0,7856,1,5.0,1503.0,1.0,1,True,False,False,True,False,False
0.0,21.0,0.0,9.0,0.0,0.0,25.0,811.0,0,845.0,7858,1,6.0,1264.0,0.0,3,True,False,False,True,False,False
0.0,16.0,0.0,0.0,11.0,0.0,863.0,0.0,0,874.0,7858,2,5.0,1630.0,0.0,3,True,False,False,False,False,True
0.0,40.0,0.0,634.0,60.0,134.0,0.0,0.0,0,828.0,7858,3,5.0,1630.0,0.0,3,True,False,False,True,False,False
0.0,23.0,0.0,550.0,0.0,738.0,0.0,0.0,1,1288.0,7859,1,5.0,1504.0,1.0,1,False,False,True,True,False,False
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7861,1,6.0,1265.0,0.0,1,True,False,False,True,False,False
0.0,17.0,0.0,99.0,516.0,1967.0,0.0,6.0,1,2588.0,7863,1,5.0,1505.0,1.0,1,True,False,False,True,False,False
0.0,37.0,0.0,19.0,443.0,1769.0,0.0,3.0,1,2234.0,7864,1,5.0,1506.0,1.0,1,True,False,False,False,False,True
1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7865,1,2.0,293.0,1.0,3,False,True,False,False,True,False
1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7865,2,2.0,293.0,1.0,3,False,True,False,True,False,False
1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7865,3,2.0,293.0,1.0,3,False,True,False,False,False,True
0.0,43.0,0.0,0.0,16856.0,0.0,4344.0,977.0,0,22177.0,7866,1,2.0,255.0,0.0,1,False,True,False,False,False,True
0.0,17.0,0.0,6256.0,0.0,0.0,1.0,21.0,0,6278.0,7868,1,4.0,517.0,1.0,1,True,False,False,False,False,True
1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7870,1,1.0,257.0,0.0,1,False,True,False,True,False,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7871,1,0.0,0.0,0.0,1,True,False,False,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7872,1,6.0,1267.0,0.0,6,True,False,False,True,False,False
0.0,38.0,0.0,0.0,0.0,0.0,1714.0,0.0,0,1714.0,7872,2,6.0,1267.0,0.0,6,True,False,False,True,False,False
0.0,25.0,0.0,131.0,124.0,408.0,196.0,9.0,0,868.0,7872,3,5.0,1633.0,0.0,6,True,False,False,True,False,False
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7872,4,6.0,1267.0,0.0,6,True,False,False,True,False,False
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7872,5,6.0,1267.0,0.0,6,True,False,False,True,False,False
0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7872,6,6.0,1267.0,0.0,6,True,False,False,False,True,False
0.0,24.0,0.0,569.0,156.0,0.0,12.0,0.0,0,737.0,7873,1,5.0,1634.0,0.0,2,False,False,True,True,False,False
0.0,19.0,0.0,0.0,721.0,0.0,25.0,1.0,1,747.0,7873,2,5.0,1634.0,0.0,2,True,False,False,True,False,False
1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7875,1,1.0,309.0,1.0,1,False,True,False,False,False,True
0.0,49.0,0.0,0.0,1738.0,0.0,19.0,0.0,0,1757.0,7877,1,6.0,1268.0,0.0,1,True,False,False,True,False,False
0.0,18.0,0.0,0.0,0.0,32.0,0.0,673.0,0,705.0,7878,1,6.0,1269.0,0.0,1,True,False,False,True,False,False
0.0,25.0,0.0,0.0,478.0,71.0,11.0,162.0,0,722.0,7879,1,6.0,1270.0,0.0,1,True,False,False,True,False,False
0.0,46.0,0.0,248.0,1276.436476751801,0.0,4.0,0.0,0,1528.436476751801,7881,1,5.0,1507.0,1.0,1,True,False,False,True,False,False
1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7882,1,6.0,1271.0,0.0,2,True,False,False,True,False,False
0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7882,2,6.0,1271.0,0.0,2,True,False,False,True,False,False
1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7883,1,6.0,1272.0,0.0,1,True,False,False,True,False,False
0.0,23.0,0.0,1610.0,2.0,465.0,0.0,0.0,0,2077.0,7884,1,4.0,512.0,0.0,1,False,False,True,True,False,False
1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7885,1,6.0,1273.0,0.0,1,True,False,False,True,False,False
0.0,16.0,0.0,0.0,11.0,0.0,8.0,827.0,0,846.0,7886,1,6.0,1274.0,0.0,1,True,False,False,True,False,False
0.0,29.0,0.0,37.0,0.0,644.0,0.0,177.0,1,858.0,7888,1,4.0,518.0,1.0,1,True,False,False,True,False,False
1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7889,1,2.0,256.0,0.0,1,False,True,False,False,True,False
0.0,58.0,0.0,0.0,268.0,0.0,109.0,594.0,0,971.0,7890,1,5.0,1508.0,1.0,3,True,False,False,True,False,False
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7890,2,6.0,1273.0,1.0,3,True,False,False,False,False,True
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7890,3,0.0,0.0,0.0,3,True,False,False,True,False,False
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7891,1,6.0,1274.0,1.0,2,True,False,False,False,False,True
0.0,13.0,0.0,34.0,1.0,0.0,824.0,29.0,0,888.0,7891,2,6.0,1274.0,1.0,2,True,False,False,True,False,False
0.0,18.0,0.0,196.0,0.0,744.0,0.0,0.0,1,940.0,7892,1,5.0,1636.0,0.0,1,False,False,True,True,False,False
0.0,29.0,0.0,46.0,68.0,589.0,88.0,0.0,1,791.0,7894,1,4.0,519.0,1.0,1,True,False,False,False,False,True
0.0,21.0,0.0,102.0,9.0,21.0,464.0,104.0,0,700.0,7895,1,5.0,1509.0,1.0,1,True,False,False,False,False,True
1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7897,1,2.0,295.0,1.0,1,False,True,False,False,False,True
1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7899,1,6.0,1275.0,1.0,3,True,False,False,True,False,False
0.0,40.0,0.0,0.0,0.0,14.0,785.0,10.0,0,809.0,7899,2,6.0,1275.0,1.0,3,True,False,False,True,False,False
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7899,3,6.0,1275.0,1.0,3,True,False,False,True,False,False
1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7901,1,5.0,1512.0,1.0,1,False,False,True,True,False,False
0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7902,1,6.0,1276.0,0.0,4,True,False,False,True,False,False
1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7902,2,6.0,1276.0,0.0,4,True,False,False,False,True,False
1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7902,3,6.0,1276.0,0.0,4,True,False,False,True,False,False
0.0,23.0,0.0,1.0,700.0,0.0,7.0,136.0,0,844.0,7902,4,6.0,1276.0,0.0,4,True,False,False,True,False,False
0.0,39.0,0.0,472.0,0.0,0.0,173.0,0.0,0,645.0,7903,1,5.0,1638.0,0.0,1,True,False,False,True,False,False
1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7904,1,6.0,1277.0,0.0,2,True,False,False,True,False,False
0.0,26.0,0.0,485.0,8.0,3958.0,0.0,0.0,1,4451.0,7904,2,6.0,1277.0,0.0,2,True,False,False,True,False,False
0.0,31.0,0.0,0.0,87.0,0.0,2263.0,224.0,0,2574.0,7905,1,2.0,296.0,1.0,3,False,True,False,True,False,False
1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7905,2,2.0,296.0,1.0,3,False,True,False,True,False,False
0.0,26.0,0.0,1432.0,1283.0,0.0,178.0,5034.0,0,7927.0,7905,3,2.0,296.0,1.0,3,False,True,False,False,False,True
1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7907,1,5.0,1513.0,1.0,1,False,False,True,True,False,False
1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7908,1,1.0,310.0,1.0,1,False,True,False,False,False,True
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7913,1,6.0,1278.0,1.0,1,True,False,False,True,False,False
1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7914,1,6.0,1278.0,0.0,3,True,False,False,True,False,False
0.0,24.0,0.0,0.0,80.0,106.0,344.0,0.0,0,530.0,7914,2,6.0,1278.0,0.0,3,True,False,False,True,False,False
0.0,47.0,0.0,397.0,0.0,321.0,0.0,5.0,1,723.0,7914,3,6.0,1278.0,0.0,3,True,False,False,True,False,False
1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7916,1,6.0,1279.0,0.0,1,True,False,False,True,False,False
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7918,1,5.0,1640.0,0.0,1,False,False,True,True,False,False
0.0,21.0,0.0,90.0,0.0,817.0,0.0,0.0,0,907.0,7919,1,6.0,1281.0,0.0,1,True,False,False,True,False,False
1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7920,1,5.0,1515.0,1.0,1,False,False,True,True,False,False
0.0,39.0,0.0,3030.0,79.0,0.0,0.0,0.0,0,3109.0,7922,1,5.0,1517.0,1.0,1,True,False,False,True,False,False
0.0,28.0,0.0,589.0,57.0,0.0,0.0,0.0,0,646.0,7924,1,5.0,1642.0,0.0,1,True,False,False,True,False,False
0.0,32.0,0.0,0.0,0.0,508.6583850931677,365.0,1216.0,0,2089.6583850931675,7926,1,4.0,514.0,0.0,1,True,False,False,True,False,False
0.0,31.0,0.0,0.0,910.0,58.0,1654.0,1217.0,0,3839.0,7929,1,1.0,311.0,1.0,1,False,True,False,True,False,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7930,1,0.0,0.0,0.0,1,True,False,False,True,False,False
0.0,41.0,0.0,84.0,0.0,6.0,811.0,2.0,1,903.0,7935,1,5.0,1520.0,1.0,1,True,False,False,True,False,False
0.0,21.0,0.0,7.0,0.0,622.0,0.0,0.0,0,629.0,7936,1,5.0,1644.0,0.0,3,True,False,False,True,False,False
0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7936,2,6.0,1284.0,0.0,3,True,False,False,True,False,False
0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7936,3,6.0,1284.0,0.0,3,True,False,False,True,False,False
0.0,36.0,0.0,0.0,9532.0,0.0,2326.0,461.0,0,12319.0,7937,1,3.0,229.0,1.0,2,False,True,False,True,False,False
1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7937,2,3.0,229.0,1.0,2,False,True,False,False,False,True
0.0,27.0,0.0,0.0,593.0,0.0,259.0,0.0,0,852.0,7939,1,6.0,1281.0,1.0,1,True,False,False,True,False,False
0.0,40.0,0.0,580.0,0.0,447.0,6.0,0.0,0,1033.0,7940,1,5.0,1521.0,1.0,1,True,False,False,True,False,False
0.0,41.0,0.0,0.0,116.0,10705.0,9181.0,10.0,0,20012.0,7941,1,2.0,257.0,0.0,1,False,True,False,True,False,False
1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7943,1,1.0,258.0,0.0,2,False,True,False,False,False,True
0.0,36.0,1.0,2.0,6504.0,0.0,98.0,4.0,1,6608.0,7943,2,1.0,258.0,0.0,2,False,True,False,False,True,False
0.0,15.0,0.0,31.0,804.0,1.0,4732.0,2577.0,0,8145.0,7944,1,3.0,230.0,1.0,2,False,True,False,True,False,False
1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7944,2,3.0,230.0,1.0,2,False,True,False,True,False,False
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7945,1,5.0,1522.0,1.0,1,False,False,True,True,False,False
0.0,24.0,0.0,0.0,0.0,604.0,0.0,91.0,1,695.0,7946,1,5.0,1645.0,0.0,1,True,False,False,False,True,False
0.0,28.0,0.0,1811.0,1.0,57.0,0.0,0.0,0,1869.0,7947,1,5.0,1646.0,0.0,1,False,False,True,True,False,False
0.0,47.0,0.0,0.0,14.0,0.0,2330.0,0.0,0,2344.0,7949,1,6.0,1283.0,1.0,1,True,False,False,True,False,False
0.0,55.0,0.0,0.0,1620.0,159.0,831.0706214689266,0.0,0,2610.0706214689267,7950,1,6.0,1287.0,0.0,4,False,False,True,True,False,False
1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7950,2,6.0,1287.0,0.0,4,True,False,False,True,False,False
0.0,22.0,0.0,10.0,0.0,624.0,0.0,85.0,1,719.0,7950,3,4.0,516.0,0.0,4,True,False,False,False,False,True
1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7950,4,6.0,1287.0,0.0,4,True,False,False,True,False,False
0.0,62.0,0.0,100.0,0.0,38.0,1211.0,0.0,0,1349.0,7952,1,5.0,1523.0,1.0,2,False,False,True,True,False,False
0.0,53.0,0.0,868.0,0.0,686.0,520.0,24.0,0,2098.0,7952,2,4.0,524.0,1.0,2,False,False,True,True,False,False
0.0,29.0,0.0,30.0,0.0,0.0,0.0,780.0,0,810.0,7954,1,6.0,1284.0,1.0,1,True,False,False,False,False,True
0.0,21.0,0.0,640.0,0.0,144.0,104.0,0.0,0,888.0,7955,1,6.0,1288.0,0.0,1,True,False,False,True,False,False
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7957,1,6.0,1285.0,1.0,1,True,False,False,False,True,False
1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7958,1,4.0,525.0,1.0,1,False,False,True,True,False,False
0.0,19.0,0.0,1.0,7.0,508.6583850931677,689.0,0.0,0,1205.6583850931677,7960,1,5.0,1648.0,0.0,1,True,False,False,True,False,False
0.0,14.0,0.0,0.0,360.0,0.0,25.0,1340.0,0,1725.0,7962,1,6.0,1290.0,0.0,1,True,False,False,True,False,False
0.0,21.0,0.0,691.0,0.0,0.0,831.0706214689266,15.0,0,1537.0706214689267,7967,1,6.0,1288.0,1.0,1,True,False,False,True,False,False
0.0,55.0,0.0,376.0,0.0,858.0,0.0,31.0,1,1265.0,7968,1,3.0,232.0,1.0,1,False,False,True,True,False,False
0.0,18.0,0.0,0.0,3492.0,0.0,506.0,8.0,1,4006.0,7970,1,2.0,258.0,0.0,1,False,True,False,False,False,True
1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7972,1,1.0,260.0,0.0,2,False,True,False,False,False,True
0.0,35.0,0.0,651.6323679727427,246.0,25.0,42.0,3730.0,0,4694.632367972743,7972,2,1.0,260.0,0.0,2,False,True,False,True,False,False
1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7973,1,2.0,297.0,1.0,1,False,False,True,True,False,False
0.0,27.0,0.0,0.0,2318.0,1127.0,2423.0,115.0,0,5983.0,7974,1,2.0,259.0,0.0,2,False,True,False,True,False,False
0.0,33.0,0.0,0.0,36.0,89.0,948.0,927.0,0,2000.0,7974,2,2.0,259.0,0.0,2,False,True,False,True,False,False
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7976,1,6.0,1289.0,1.0,1,True,False,False,False,True,False
0.0,24.0,0.0,24.0,174.0,0.0,509.0,15.0,0,722.0,7981,1,5.0,1652.0,0.0,2,True,False,False,True,False,False
0.0,22.0,0.0,31.0,0.0,1.0,25.0,757.0,0,814.0,7981,2,6.0,1293.0,0.0,2,True,False,False,True,False,False
1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7982,1,1.0,261.0,0.0,2,False,True,False,True,False,False
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7982,2,1.0,261.0,0.0,2,False,True,False,True,False,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7983,1,0.0,0.0,0.0,1,False,True,False,True,False,False
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7984,1,5.0,1653.0,0.0,4,False,False,True,True,False,False
1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7984,2,5.0,1653.0,0.0,4,False,False,True,True,False,False
0.0,23.0,0.0,649.0,0.0,622.0,0.0,0.0,1,1271.0,7984,3,5.0,1653.0,0.0,4,False,False,True,True,False,False
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7984,4,5.0,1653.0,0.0,4,False,False,True,True,False,False
0.0,18.0,0.0,1969.0,0.0,310.0,0.0,0.0,1,2279.0,7985,1,5.0,1654.0,0.0,1,True,False,False,True,False,False
0.0,21.0,0.0,838.0,45.0,455.0,0.0,0.0,0,1338.0,7986,1,5.0,1655.0,0.0,1,False,False,True,True,False,False
0.0,40.0,0.0,3809.0,0.0,21.0,0.0,1.0,0,3831.0,7987,1,3.0,248.0,0.0,1,False,False,True,True,False,False
1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7988,1,1.0,313.0,1.0,1,False,True,False,True,False,False
1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7989,1,6.0,1290.0,1.0,1,True,False,False,False,True,False
1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7990,1,6.0,1294.0,0.0,1,True,False,False,False,False,True
1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7993,1,0.0,96.0,1.0,2,False,True,False,True,False,False
1.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7993,2,0.0,96.0,1.0,2,False,True,False,False,False,True
0.0,25.0,0.0,153.0,0.0,0.0,388.0,0.0,0,541.0,7994,1,6.0,1295.0,0.0,1,True,False,False,False,True,False
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,7995,1,0.0,0.0,0.0,1,False,True,False,True,False,False
0.0,39.0,0.0,17.0,334.0,708.0,17.0,366.0,0,1442.0,7996,1,5.0,1657.0,0.0,1,True,False,False,True,False,False
